ID,Node
1296,"[3082.093541857201, 2312.436613269319, 106]"
1296,"[3060.880338421605, 2248.79700296253, 70]"
1296,"[3078.5580079512683, 2207.0777028725233, 142]"
1296,"[3097.6498910433056, 2107.3756467252206, 119]"
1296,"[3089.871716450253, 2164.6512960013306, 124]"
1296,"[3081.386435076015, 2219.8056249338815, 87]"
1296,"[3072.1940469205897, 2383.147291387974, 75]"
1296,"[3079.9722215136417, 2465.8787847867998, 83]"
1296,"[3048.152416360247, 2306.7797590198265, 135]"
1296,"[3087.7503961066936, 2271.424419960499, 150]"
1296,"[3077.1437943888955, 2337.185350610848, 95]"
1296,"[3073.6082604829626, 2380.3188642632276, 83]"
1296,"[3081.386435076015, 2344.256418422714, 95]"
1296,"[3054.516377390926, 2255.1609639932085, 125]"
1296,"[3077.1437943888955, 2406.4818151671298, 94]"
1296,"[3075.7295808265226, 2301.830011551521, 85]"
1296,"[3081.3864350760145, 2181.621858749808, 88]"
1296,"[3092.7001435749994, 2093.9406178826757, 120]"
1296,"[3084.2148622007608, 2256.575177555582, 105]"
1296,"[3085.629075763134, 2211.3203435596424, 92]"
1296,"[3070.7798333582164, 2370.419369326616, 70]"
1296,"[3084.9219689819474, 2100.304578913355, 112]"
1296,"[3067.244299452284, 2465.8787847867998, 73]"
1296,"[3091.2859300126265, 2218.391411371508, 92]"
1296,"[3038.252921423635, 2272.8386335228724, 127]"
1296,"[3073.6082604829626, 2282.738128459484, 84]"
1296,"[3078.5580079512683, 2226.876692745747, 94]"
1296,"[3079.265114732455, 2212.027450340829, 110]"
1296,"[3082.800648638388, 2296.1731573020284, 92]"
1296,"[3063.708765546351, 2448.2011152571363, 69]"
1296,"[3082.093541857201, 2419.916844009674, 64]"
1296,"[3082.093541857201, 2128.5888501608165, 94]"
1296,"[3079.9722215136417, 2279.202594553551, 143]"
1296,"[3077.1437943888955, 2149.0949468152266, 121]"
1296,"[3070.7798333582164, 2340.720884516781, 83]"
1296,"[3070.07272657703, 2332.942709923729, 103]"
1296,"[3079.265114732455, 2243.1401487130374, 143]"
1296,"[3067.2442994522835, 2259.4036046803276, 92]"
1296,"[3090.57882323144, 2224.7553724021873, 92]"
1296,"[3075.022474045336, 2347.7919523286464, 68]"
1296,"[3082.800648638388, 2129.295956942003, 111]"
1296,"[3094.1143571373723, 2151.9233739399724, 147]"
1296,"[3072.1940469205897, 2282.738128459484, 97]"
1296,"[3082.093541857201, 2270.0102063981262, 147]"
1296,"[3078.5580079512683, 2341.4279912979673, 98]"
1296,"[3077.1437943888955, 2218.391411371508, 94]"
1296,"[3079.9722215136417, 2215.562984246762, 128]"
1296,"[3077.1437943888955, 2232.5335469952392, 100]"
1296,"[3076.436687607709, 2250.2112165249027, 93]"
1296,"[3076.436687607709, 2388.8041456374663, 95]"
1296,"[3073.6082604829626, 2429.816338946286, 75]"
1296,"[3076.436687607709, 2449.615328819509, 79]"
1296,"[3070.7798333582164, 2436.8874067581514, 64]"
1296,"[3080.6793282948283, 2265.7675657110067, 144]"
1296,"[3099.0641046056785, 2132.831490847936, 108]"
1296,"[3087.7503961066936, 2179.500538406248, 125]"
1296,"[3075.7295808265226, 2276.374167428805, 140]"
1296,"[3070.779833358217, 2352.0345930157655, 78]"
1296,"[3086.3361825443208, 2138.4883450974285, 120]"
1296,"[3093.407250356186, 2180.914751968621, 150]"
1296,"[3075.7295808265226, 2270.7173131793124, 89]"
1296,"[3077.1437943888955, 2352.741699796952, 96]"
1296,"[3079.9722215136417, 2209.9061299972695, 84]"
1296,"[3075.729580826522, 2194.3497808111656, 135]"
1296,"[3089.164609669067, 2431.230552508659, 88]"
1296,"[3075.022474045336, 2279.9097013347377, 90]"
1296,"[3091.993036793813, 2187.985819780487, 136]"
1296,"[3080.6793282948283, 2176.672111281502, 92]"
1298,"[1846.7779951243028, 3382.2891732045655, 288]"
1298,"[1860.213023966847, 3356.1262223006634, 293]"
1298,"[1858.7988104044741, 3364.6115036749015, 293]"
1299,"[3089.1646096690665, 2227.583799526933, 196]"
1299,"[3133.7123368838193, 2209.9061299972695, 269]"
1299,"[3122.3986283848344, 2093.9406178826757, 237]"
1299,"[3111.792026667036, 2130.00306372319, 211]"
1299,"[3104.720958855171, 2212.027450340829, 218]"
1299,"[3109.6707063234767, 2214.1487706843886, 224]"
1299,"[3126.6412690719535, 2085.4553365084375, 231]"
1299,"[3116.741774135342, 2153.3375875023457, 244]"
1299,"[3115.327560572969, 2236.7761876823583, 239]"
1299,"[3093.407250356186, 2237.483294463545, 198]"
1299,"[3092.700143575, 2282.0310216782973, 239]"
1299,"[3116.0346673541558, 2088.99087041437, 243]"
1299,"[3089.871716450253, 2224.0482656210006, 199]"
1299,"[3111.792026667036, 2180.914751968621, 211]"
1299,"[3111.0849198858496, 2205.6634893101505, 238]"
1299,"[3137.9549775709384, 2231.1193334328664, 265]"
1299,"[3087.7503961066936, 2339.3066709544078, 241]"
1299,"[3114.6204537917824, 2148.38784003404, 219]"
1299,"[3113.2062402294096, 2118.689355224205, 238]"
1299,"[3138.662084352125, 2203.542168966591, 267]"
1299,"[3112.499133448223, 2071.313200884706, 221]"
1299,"[3112.499133448223, 2084.041122946064, 218]"
1299,"[3096.2356774809323, 2312.436613269319, 226]"
1299,"[3131.5910165402597, 2100.304578913355, 260]"
1299,"[3079.265114732455, 2385.97571851272, 234]"
1299,"[3099.064104605678, 2313.850826831692, 245]"
1299,"[3133.0052301026326, 2195.0568875923523, 262]"
1299,"[3086.3361825443208, 2377.4904371384814, 241]"
1299,"[3130.883909759073, 2120.8106755677645, 253]"
1299,"[3138.662084352125, 2172.4294705943826, 269]"
1299,"[3095.5285706997456, 2294.7589437396555, 221]"
1299,"[3114.6204537917824, 2127.1746365984436, 240]"
1299,"[3112.499133448223, 2084.041122946064, 222]"
1299,"[3118.863094478902, 2114.4467145370854, 241]"
1299,"[3126.6412690719535, 2170.308150250823, 258]"
1299,"[3116.0346673541558, 2142.7309857845476, 213]"
1299,"[3090.57882323144, 2278.495487772365, 217]"
1299,"[3093.407250356186, 2288.3949827089764, 243]"
1299,"[3100.4783181680514, 2284.1523420218573, 228]"
1299,"[3141.4905114768712, 2144.145199346921, 255]"
1299,"[3120.9844148224615, 2221.2198384962544, 242]"
1299,"[3112.499133448223, 2116.5680348806454, 218]"
1299,"[3137.247870789752, 2083.3340161648775, 263]"
1299,"[3104.0138520739843, 2262.2320318050743, 224]"
1299,"[3075.7295808265226, 2405.0676016047564, 235]"
1299,"[3096.2356774809323, 2298.294477645588, 230]"
1299,"[3084.9219689819474, 2343.5493116415273, 239]"
1299,"[3113.2062402294096, 2101.7187924757277, 220]"
1299,"[3132.298123321446, 2256.575177555582, 262]"
1299,"[3100.4783181680514, 2236.069080901172, 229]"
1299,"[3149.268686069923, 2099.597472132168, 273]"
1299,"[3084.2148622007608, 2226.876692745747, 204]"
1299,"[3092.7001435749994, 2315.972147175252, 241]"
1299,"[3089.871716450253, 2177.3792180626883, 206]"
1299,"[3115.327560572969, 2215.562984246762, 259]"
1299,"[3096.2356774809323, 2311.022399706946, 240]"
1299,"[3084.9219689819474, 2282.738128459484, 212]"
1299,"[3130.1768029778864, 2245.9685758377836, 266]"
1299,"[3132.298123321446, 2149.0949468152266, 255]"
1299,"[3124.5199487283944, 2223.341158839814, 259]"
1299,"[3120.277308041275, 2182.328965530994, 226]"
1299,"[3107.549385979917, 2247.3827894001565, 232]"
1299,"[3120.277308041275, 2254.4538572120223, 260]"
1299,"[3113.2062402294096, 2268.5959928357533, 247]"
1299,"[3115.327560572969, 2180.2076451874345, 226]"
1299,"[3080.6793282948283, 2257.2822843367685, 195]"
1299,"[3105.428065636357, 2201.420848623031, 234]"
1299,"[3123.105735166021, 2107.37564672522, 239]"
1299,"[3133.7123368838193, 2171.722363813196, 258]"
1299,"[3147.1473657263637, 2108.7898602875935, 264]"
1299,"[3103.3067452927976, 2260.1107114615147, 231]"
1299,"[3122.3986283848344, 2093.9406178826757, 253]"
1299,"[3109.6707063234767, 2119.3964620053916, 210]"
1299,"[3130.883909759073, 2149.0949468152266, 257]"
1299,"[3118.863094478902, 2173.8436841567554, 243]"
1299,"[3106.8422791987305, 2140.609665440988, 218]"
1303,"[2864.3046532517446, 2388.8041456374663, 291]"
1303,"[2850.1625176280136, 2394.4609998869587, 286]"
1303,"[2852.283837971573, 2365.4696218583103, 284]"
1303,"[2852.99094475276, 2370.419369326616, 283]"
1303,"[2842.3843430349616, 2383.8543981691605, 264]"
1303,"[2845.212770159708, 2402.2391744800107, 280]"
1303,"[2843.0914498161483, 2405.774708385943, 281]"
1303,"[2849.4554108468274, 2395.168106668145, 279]"
1303,"[2859.354905783439, 2379.611757482041, 279]"
1303,"[2837.434595566656, 2434.058979633405, 254]"
1303,"[2842.3843430349616, 2390.925465981026, 272]"
1303,"[2855.1122650963193, 2355.5701269216984, 276]"
1303,"[2837.434595566656, 2428.402125383913, 258]"
1303,"[2848.041197284454, 2354.1559133593255, 268]"
1303,"[2845.9198769408945, 2360.519874390004, 283]"
1303,"[2833.1919548795368, 2426.9879118215395, 254]"
1303,"[2835.313275223096, 2407.896028729503, 259]"
1303,"[2834.6061684419096, 2458.100610193748, 264]"
1303,"[2849.4554108468274, 2406.4818151671298, 278]"
1303,"[2845.212770159708, 2407.896028729503, 270]"
1304,"[3455.445922323698, 1804.7339443773778, 288]"
1304,"[3473.123591853362, 1801.1984104714452, 296]"
1304,"[3447.6677477306466, 1826.6542545941609, 288]"
1304,"[3421.504796826744, 1796.2486630031394, 272]"
1304,"[3450.4961748553924, 1813.9263325328031, 284]"
1304,"[3452.6174951989524, 1810.3907986268703, 289]"
1304,"[3434.2327188881018, 1830.1897885000938, 279]"
1304,"[3439.889573137594, 1831.6040020624666, 284]"
1304,"[3427.868757857423, 1765.8430714121178, 275]"
1305,"[1966.2790411448293, 3298.1434662433667, 170]"
1305,"[1969.814575050762, 3246.524671216748, 164]"
1305,"[1966.279041144829, 3244.4033508731886, 167]"
1305,"[1971.9358953943217, 3289.6581848691276, 174]"
1305,"[1966.9861479260157, 3260.6668068404792, 170]"
1306,"[1761.925181381917, 3465.727773384578, 212]"
1306,"[1748.4901525393725, 3462.192239478645, 205]"
1306,"[1790.2094526293788, 3542.095305752725, 235]"
1306,"[1760.5109678195438, 3477.0414818835634, 211]"
1306,"[1821.322151001587, 3397.8455223906694, 234]"
1306,"[1774.6531034432749, 3445.9287835113546, 221]"
1306,"[1746.3688321958132, 3533.6100243784867, 217]"
1306,"[1743.5404050710665, 3523.710529441875, 210]"
1306,"[1773.2388898809018, 3515.2252480676366, 223]"
1306,"[1822.73636456396, 3379.4607460798197, 239]"
1306,"[1790.2094526293786, 3452.9998513232204, 230]"
1306,"[1791.6236661917517, 3486.940976820175, 234]"
1306,"[1770.4104627561553, 3546.337946439845, 229]"
1306,"[1782.4312780363266, 3510.275500599331, 233]"
1306,"[1811.4226560649754, 3496.840471756786, 243]"
1306,"[1808.594228940229, 3502.497326006279, 244]"
1306,"[1812.8368696273483, 3417.644512263893, 236]"
1306,"[1797.2805204412443, 3518.053675192383, 242]"
1306,"[1824.8576849075198, 3371.6825714867673, 235]"
1306,"[1792.3307729729386, 3436.7363953559297, 226]"
1306,"[1790.9165594105655, 3552.701907470523, 238]"
1306,"[1759.8038610383574, 3559.772975282389, 227]"
1306,"[1755.561220351238, 3508.861287036958, 220]"
1306,"[1838.2927137500642, 3358.247542644223, 240]"
1306,"[1774.6531034432749, 3461.4851326974585, 225]"
1306,"[1800.8160543471772, 3493.3049378508535, 237]"
1306,"[1826.9790052510793, 3385.1176003293117, 235]"
1306,"[1777.4815305680208, 3471.3846276340705, 228]"
1306,"[1756.2683271324245, 3542.0953057527254, 222]"
1306,"[1792.3307729729388, 3525.8318497854343, 240]"
1306,"[1814.2510831897214, 3458.656705572713, 239]"
1306,"[1836.8785001876909, 3420.472939388639, 245]"
1306,"[1817.786617095654, 3422.5942597321987, 238]"
1306,"[1824.1505781263331, 3457.2424920103394, 241]"
1307,"[3570.7043276571058, 1993.531454954186, 275]"
1307,"[3413.0195154525054, 1806.148157939751, 181]"
1307,"[3462.516990135564, 1909.385747992987, 207]"
1307,"[3464.6383104791234, 1870.4948750277267, 205]"
1307,"[3456.153029104885, 1825.2400410317878, 203]"
1307,"[3564.3403666264267, 1864.130913997048, 271]"
1307,"[3430.6971849821693, 1895.9507191504424, 188]"
1307,"[3425.7474375138636, 1794.8344494407663, 184]"
1307,"[3508.478930912689, 1931.3060582097698, 242]"
1307,"[3584.1393564996497, 1891.0009716821367, 285]"
1307,"[3582.0180361560906, 1961.0045430196049, 280]"
1307,"[3595.453064998635, 1981.5106396740148, 296]"
1307,"[3538.884522503711, 1784.9349545041543, 242]"
1307,"[3418.676369701998, 1810.3907986268703, 186]"
1307,"[3594.7459582174483, 1925.6492039602776, 295]"
1307,"[3575.6540751254115, 1984.339066798761, 280]"
1307,"[3466.0525240414963, 1895.9507191504424, 217]"
1307,"[3492.215474945399, 1784.9349545041546, 216]"
1307,"[3441.3037866999675, 1872.6161953712863, 196]"
1307,"[3451.203281636579, 1852.8172054980632, 204]"
1307,"[3514.8428919433686, 1919.2852429295986, 245]"
1307,"[3482.315980008787, 1947.5695141770605, 234]"
1307,"[3484.437300352347, 1970.9040379562166, 235]"
1307,"[3584.13935649965, 1898.0720394940022, 280]"
1307,"[3487.9728342582794, 1932.0131649909565, 236]"
1307,"[3473.123591853362, 1968.0756108314704, 220]"
1307,"[3419.3834764831845, 1823.8258274694144, 185]"
1307,"[3416.5550493584383, 1887.465437776204, 186]"
1307,"[3411.6053018901325, 1817.4618664387358, 174]"
1307,"[3605.3525599352465, 1995.6527752977458, 296]"
1307,"[3483.7301935711603, 1825.9471478129744, 217]"
1307,"[3494.3367952889585, 1784.227847722968, 223]"
1307,"[3536.763202160151, 1859.181166528742, 251]"
1307,"[3403.120020515894, 1875.4446224960325, 174]"
1307,"[3533.934775035405, 1970.9040379562166, 260]"
1307,"[3511.3073580374357, 1934.134485334516, 248]"
1307,"[3425.040330732677, 1891.708078463323, 187]"
1307,"[3432.111398544542, 1898.7791462751889, 195]"
1307,"[3515.549998724555, 1977.975105768082, 255]"
1307,"[3587.674890405583, 2003.4309498907976, 288]"
1307,"[3496.4581156325185, 1810.3907986268703, 225]"
1307,"[3537.470308941338, 1861.3024868723019, 251]"
1307,"[3461.1027765731906, 1790.5918087536468, 201]"
1307,"[3404.534234078267, 1859.8882733099288, 177]"
1307,"[3432.111398544542, 1898.7791462751889, 194]"
1307,"[3504.23629022557, 1774.3283527863564, 222]"
1307,"[3504.9433970067566, 1789.177595191274, 225]"
1307,"[3422.919010389117, 1789.177595191274, 181]"
1307,"[3475.9520189781083, 1961.0045430196046, 225]"
1307,"[3523.328173317607, 1946.1553006146873, 252]"
1307,"[3445.5464273870866, 1861.3024868723016, 196]"
1307,"[3596.160171779821, 1928.4776310850236, 289]"
1307,"[3404.534234078267, 1851.4029919356901, 177]"
1307,"[3524.74238687998, 1876.8588360584058, 247]"
1307,"[3406.6555544218263, 1796.9557697843259, 177]"
1307,"[3608.1809870599927, 1940.498446365195, 294]"
1307,"[3596.160171779821, 1965.2471837067242, 298]"
1307,"[3586.9677836243964, 1989.9959210482534, 288]"
1307,"[3429.9900782009827, 1893.8293988068826, 195]"
1307,"[3468.1738443850563, 1892.4151852445098, 211]"
1307,"[3544.5413767532036, 1792.00602231602, 240]"
1307,"[3467.4667376038697, 1877.5659428395925, 207]"
1307,"[3510.600251256249, 1790.591808753647, 225]"
1307,"[3599.695705685754, 1892.4151852445098, 292]"
1307,"[3543.834269972017, 1828.068468156534, 240]"
1307,"[3463.2240969167506, 1901.6075733999348, 209]"
1307,"[3584.13935649965, 1956.0547955512989, 283]"
1307,"[3503.5291834443838, 1844.3319241238246, 225]"
1307,"[3426.4545442950503, 1877.5659428395923, 192]"
1307,"[3494.3367952889585, 1788.4704884100875, 216]"
1307,"[3550.198231002696, 1801.9055172526316, 244]"
1307,"[3509.8931444750624, 1779.9852070358488, 225]"
1307,"[3584.13935649965, 1984.339066798761, 282]"
1307,"[3434.9398256692884, 1911.5070683365466, 199]"
1307,"[3494.3367952889585, 1917.163922586039, 238]"
1307,"[3590.503317530329, 1952.5192616453662, 288]"
1307,"[3490.0941546018394, 1951.105048082993, 240]"
1307,"[3453.3246019801386, 1825.2400410317878, 202]"
1307,"[3545.9555903155765, 1790.591808753647, 243]"
1307,"[3494.3367952889585, 1833.7253224060264, 221]"
1307,"[3507.0647173503166, 1963.832970144351, 249]"
1307,"[3521.913959755234, 1814.6334393139896, 233]"
1307,"[3495.751008851332, 1965.2471837067242, 238]"
1307,"[3461.8098833543772, 1791.2989155348334, 205]"
1307,"[3413.0195154525054, 1783.5207409417815, 179]"
1307,"[3611.009414184739, 1964.5400769255375, 296]"
1307,"[3474.537805415735, 1992.117241391813, 232]"
1307,"[3530.3992411294726, 1787.7633816289008, 238]"
1307,"[3473.123591853362, 1804.0268375961914, 211]"
1307,"[3530.399241129472, 1944.7410870523142, 257]"
1307,"[3580.6038225937173, 1897.3649327128155, 285]"
1310,"[1780.309957692767, 3625.533905932738, 26]"
1310,"[1785.2597051610733, 3545.630839658658, 25]"
1310,"[1781.7241712551402, 3626.9481194951113, 23]"
1310,"[1768.289142412596, 3633.31208052579, 17]"
1310,"[1788.7952390670057, 3472.798841196444, 17]"
1310,"[1783.1383848175133, 3411.9876580144005, 12]"
1310,"[1787.3810255046326, 3416.23029870152, 13]"
1310,"[1772.5317830997153, 3593.7141007793434, 15]"
1310,"[1761.2180746007302, 3564.0156159695084, 3]"
1310,"[1776.7744237868346, 3597.9567414664625, 20]"
1310,"[1753.4399000076783, 3608.5633431842607, 8]"
1310,"[1763.33939494429, 3520.8821023171286, 4]"
1310,"[1785.9668119422595, 3577.450644812053, 22]"
1310,"[1786.6739187234461, 3428.251113981691, 16]"
1310,"[1783.8454915986997, 3440.979036043049, 16]"
1310,"[1772.5317830997153, 3465.020666603392, 2]"
1310,"[1756.975433913611, 3532.9029175973, 3]"
1310,"[1760.510967819544, 3597.249634685276, 6]"
1310,"[1795.1592000976846, 3467.8490937281376, 22]"
1310,"[1792.3307729729383, 3480.577015789496, 16]"
1310,"[1752.732793226492, 3568.2582566566275, 3]"
1312,"[3734.0459941111985, 1492.1927470929238, 186]"
1312,"[3738.2886347983176, 1473.8079707820737, 188]"
1312,"[3761.6231585774735, 1528.2551929334377, 197]"
1312,"[3746.773916172556, 1478.0506114691927, 193]"
1312,"[3760.916051796287, 1523.305445465132, 193]"
1312,"[3753.8449839844216, 1509.1633098414009, 197]"
1312,"[3759.501838233914, 1506.3348827166549, 194]"
1314,"[3073.6082604829626, 2363.3483015147503, 19]"
1314,"[3077.1437943888955, 2368.298048983056, 34]"
1314,"[3065.8300858899106, 2320.214787862371, 57]"
1314,"[3063.708765546351, 2356.277233702885, 26]"
1314,"[3072.1940469205897, 2356.277233702885, 45]"
1314,"[3088.4575028878803, 2390.925465981026, 33]"
1314,"[3084.2148622007608, 2417.7955236661146, 31]"
1314,"[3087.043289325507, 2423.452377915607, 40]"
1314,"[3059.466124859232, 2398.703640574078, 16]"
1314,"[3064.4158723275377, 2371.1264761078023, 24]"
1314,"[3094.1143571373727, 2424.86659147798, 37]"
1314,"[3085.629075763134, 2441.837154226457, 34]"
1314,"[3065.122979108724, 2219.098518152695, 46]"
1314,"[3069.3656197958435, 2262.9391385862605, 47]"
1314,"[3093.407250356186, 2487.799095003583, 39]"
1314,"[3079.9722215136417, 2137.781238316242, 45]"
1314,"[3091.9930367938127, 2165.3584027825173, 63]"
1314,"[3077.850901170082, 2407.1889219483164, 33]"
1314,"[3081.3864350760145, 2375.369116794922, 41]"
1314,"[3060.173231640418, 2436.1802999769648, 14]"
1314,"[3079.265114732455, 2278.495487772365, 53]"
1314,"[3080.6793282948283, 2432.644766071032, 36]"
1314,"[3070.7798333582164, 2463.75746444324, 28]"
1314,"[3068.658513014657, 2349.913272672206, 30]"
1314,"[3082.093541857201, 2493.4559492530752, 29]"
1314,"[3070.779833358217, 2279.909701334738, 50]"
1314,"[3082.800648638388, 2233.947760557612, 63]"
1314,"[3079.265114732455, 2245.9685758377836, 60]"
1314,"[3095.5285706997456, 2149.0949468152266, 56]"
1314,"[3079.265114732455, 2251.625430087276, 59]"
1314,"[3104.0138520739843, 2465.8787847867998, 48]"
1314,"[3091.993036793813, 2459.5148237561207, 35]"
1314,"[3094.1143571373727, 2406.4818151671298, 36]"
1314,"[3095.5285706997456, 2481.435133972904, 39]"
1314,"[3082.093541857201, 2477.8996000669713, 32]"
1314,"[3069.3656197958435, 2477.8996000669713, 22]"
1314,"[3081.3864350760145, 2324.4574285494905, 55]"
1314,"[3075.7295808265226, 2321.6290014247443, 50]"
1314,"[3099.0641046056785, 2482.1422407540904, 38]"
1314,"[3072.1940469205897, 2422.7452711344204, 22]"
1314,"[3058.0519112968586, 2385.97571851272, 15]"
1314,"[3064.4158723275377, 2340.0137777355944, 32]"
1314,"[3079.9722215136417, 2448.9082220383225, 26]"
1314,"[3071.486940139403, 2301.830011551521, 40]"
1314,"[3101.185424949238, 2501.234123846127, 35]"
1314,"[3069.3656197958435, 2354.8630201405117, 43]"
1314,"[3058.7590180780453, 2358.3985540464446, 20]"
1314,"[3089.871716450253, 2133.5385976291227, 50]"
1314,"[3069.3656197958435, 2286.980769146603, 33]"
1314,"[3070.7798333582164, 2228.9980130893064, 43]"
1314,"[3082.800648638388, 2508.3051916579925, 32]"
1314,"[3072.9011537017764, 2215.562984246762, 58]"
1314,"[3070.07272657703, 2301.830011551521, 46]"
1314,"[3096.942784262119, 2474.3640661610384, 40]"
1314,"[3084.2148622007608, 2153.3375875023457, 44]"
1314,"[3077.850901170082, 2244.5543622754103, 60]"
1315,"[2286.598413022335, 3102.2748878546927, 184]"
1315,"[2309.225830020305, 3081.0616844190963, 198]"
1315,"[2238.51515190165, 3124.9023048526624, 165]"
1315,"[2303.5689757708124, 2950.9540366807714, 179]"
1315,"[2264.678102805552, 3170.8642456297875, 188]"
1315,"[2308.518723239118, 3086.011431887402, 202]"
1315,"[2249.8288604006348, 3228.139894905898, 179]"
1315,"[2222.2516959343593, 3170.8642456297875, 161]"
1315,"[2291.548160490641, 3067.6266555765515, 183]"
1315,"[2293.669480834201, 3062.6769081082457, 183]"
1315,"[2287.3055198035217, 2948.832716337212, 178]"
1315,"[2260.435462118433, 3201.976944001996, 184]"
1315,"[2291.548160490641, 3061.969801327059, 182]"
1315,"[2281.6486655540293, 2982.773841834166, 177]"
1315,"[2242.050685807583, 3070.455082701298, 166]"
1315,"[2288.719733365895, 2964.3890655233163, 175]"
1315,"[2309.225830020305, 2982.0667350529798, 190]"
1315,"[2237.8080451204632, 3180.763740566399, 174]"
1315,"[2283.0628791164027, 3023.786035142986, 177]"
1315,"[2239.2222586828366, 3056.312947077567, 167]"
1315,"[2277.4060248669102, 3104.396208198252, 186]"
1315,"[2249.121753619448, 3170.8642456297875, 179]"
1315,"[2221.5445891531726, 3096.6180336052003, 155]"
1315,"[2278.8202384292836, 3146.8226150694454, 190]"
1315,"[2225.7872298402917, 3211.169332157421, 168]"
1315,"[2300.7405486460666, 3014.5936469875605, 185]"
1315,"[2295.0836943965737, 2948.125609556025, 176]"
1315,"[2261.1425688996196, 3130.559159102155, 182]"
1315,"[2303.5689757708124, 3092.375392918081, 200]"
1315,"[2256.192821431314, 3104.3962081982527, 179]"
1315,"[2228.6156569650384, 3226.725681343525, 171]"
1315,"[2293.669480834201, 2973.581453678741, 175]"
1315,"[2297.2050147401333, 3090.254072574521, 195]"
1315,"[2293.669480834201, 3006.1083656133223, 184]"
1315,"[2245.5862197135157, 3076.819043731977, 166]"
1315,"[2263.9709960243654, 3106.5175285418118, 177]"
1315,"[2222.958802715546, 3195.612982971317, 163]"
1315,"[2300.03344186488, 2947.418502774839, 180]"
1315,"[2271.042063836231, 3187.127701597078, 187]"
1315,"[2284.4770926787755, 3012.472326644001, 181]"
1315,"[2242.050685807583, 3206.219584689115, 180]"
1315,"[2289.4268401470817, 3110.760169228931, 188]"
1315,"[2271.749170617418, 3138.3373336952063, 186]"
1315,"[2275.2847045233502, 3148.9439354130045, 189]"
1315,"[2256.8999282125005, 3154.600789662497, 177]"
1315,"[2250.5359671818214, 3241.5749237484424, 181]"
1315,"[2230.736977308598, 3238.746496623696, 170]"
1317,"[3104.7209588551705, 2138.4883450974285, 18]"
1317,"[3105.4280656363576, 2129.295956942003, 13]"
1317,"[3116.0346673541553, 2128.588850160817, 29]"
1317,"[3097.649891043305, 2132.831490847936, 20]"
1317,"[3103.3067452927976, 2156.8731214082786, 13]"
1317,"[3113.9133470105958, 2140.609665440988, 27]"
1317,"[3099.064104605678, 2168.186829907263, 10]"
1317,"[3096.2356774809323, 2149.802053596413, 15]"
1318,"[2505.801515190165, 2805.2900397563426, 270]"
1318,"[2506.508621971351, 2798.9260787256635, 272]"
1318,"[2500.1446609406726, 2781.248409196, 274]"
1318,"[2502.265981284232, 2755.0854582920974, 264]"
1318,"[2485.2954185357553, 2797.5118651632906, 259]"
1318,"[2490.9522727852473, 2763.5707396663365, 265]"
1318,"[2502.973088065419, 2778.419982071254, 270]"
1318,"[2519.943650813896, 2762.86363288515, 278]"
1318,"[2507.215728752538, 2803.8758261939693, 274]"
1318,"[2502.265981284232, 2766.3991667910823, 269]"
1318,"[2522.772077938642, 2758.6209921980308, 279]"
1318,"[2502.973088065419, 2788.3194770078653, 272]"
1319,"[1637.4743878930847, 3604.3207024971416, 157]"
1319,"[1753.4399000076783, 3754.2273401086895, 240]"
1319,"[1667.8799794841061, 3667.253206022744, 176]"
1319,"[1761.925181381917, 3757.0557672334357, 250]"
1319,"[1670.7084066088526, 3663.010565335625, 179]"
1319,"[1684.1434354513967, 3677.8598077405422, 202]"
1319,"[1694.750037169195, 3776.1476503254726, 208]"
1319,"[1757.6825406947976, 3673.617167053423, 233]"
1319,"[1737.8835508215745, 3649.57553649308, 216]"
1319,"[1681.3150083266505, 3693.4161569266466, 200]"
1319,"[1724.44852197903, 3798.775067323442, 230]"
1319,"[1648.788096392069, 3769.7836892947935, 179]"
1319,"[1693.3358236068218, 3759.1770875769953, 208]"
1319,"[1653.7378438603753, 3605.0278092783283, 159]"
1319,"[1799.401840784804, 3745.0349519532647, 264]"
1319,"[1662.2231252346137, 3747.8633790780104, 192]"
1319,"[1636.0601743307116, 3764.126835045301, 178]"
1319,"[1751.3185796641187, 3740.792311266145, 232]"
1319,"[1642.4241353613904, 3701.1943315196986, 175]"
1319,"[1773.9459966620882, 3709.679612893937, 246]"
1319,"[1644.5454557049502, 3626.948119495111, 159]"
1319,"[1648.080989610883, 3786.047145262084, 181]"
1319,"[1645.2525624861366, 3726.650175642414, 172]"
1319,"[1729.3982694473357, 3752.8131265463167, 227]"
1319,"[1634.6459607683385, 3795.239533417509, 172]"
1319,"[1632.5246404247787, 3730.8928163295336, 171]"
1319,"[1786.6739187234461, 3742.206524828518, 256]"
1319,"[1636.767281111898, 3754.934446889876, 174]"
1319,"[1646.6667760485097, 3790.289785949203, 181]"
1319,"[1637.4743878930847, 3728.771495985974, 177]"
1319,"[1776.7744237868346, 3672.9100602722365, 240]"
1319,"[1657.273377766308, 3748.570485859197, 184]"
1319,"[1653.0307370791886, 3759.884194358182, 185]"
1319,"[1721.6200948542837, 3787.4613588244574, 230]"
1319,"[1742.8332982898803, 3794.5324266363223, 243]"
1319,"[1783.1383848175135, 3723.1146417364816, 255]"
1319,"[1643.131242142577, 3656.646604304946, 165]"
1319,"[1744.2475118522534, 3644.6257890247743, 229]"
1319,"[1628.2819997376596, 3760.591301139368, 169]"
1319,"[1762.6322881631033, 3747.8633790780104, 244]"
